RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
9,0,California,State,CA,246758.0,247940.0,249281.0,252152.0,255081.0,258142.0,261246.0,264568.0,267894.0,271105.0,274312.0,277472.0,280072.0,282822.0,285874.0,289571.0,292877.0,295687.0,298311.0,300894.0,303502.0,305950.0,308295.0,310525.0,312302.0,314283.0,316576.0,319684.0,323140.0,326949.0,331455.0,336227.0,341009.0,345531.0,350054.0,354559.0,358393.0,362051.0,365964.0,370570.0,375522.0,379708.0,384348.0,389374.0,395280.0,400877.0,406304.0,411524.0,417129.0,423572.0,430934.0,439291.0,448860.0,459533.0,469973.0,479669.0,488540.0,497215.0,504612.0,512358.0,519137.0,526824.0,534894.0,543993.0,552448.0,559559.0,566525.0,573718.0,581131.0,588113.0,593138.0,597990.0,601928.0,605674.0,609122.0,612250.0,615422.0,617107.0,617007.0,616268.0,614295.0,612662.0,610873.0,609248.0,608092.0,606568.0,604406.0,601444.0,596937.0,592257.0,586110.0,580137.0,573005.0,565914.0,558976.0,551170.0,543374.0,533536.0,522518.0,510001.0,497564.0,485927.0,474055.0,462803.0,452521.0,443821.0,434578.0,425869.0,417729.0,413000.0,408640.0,404563.0,400583.0,397779.0,396122.0,394486.0,393113.0,392835.0,395454.0,398739.0,401566.0,402115.0,403969.0,406008.0,407996.0,407238.0,405340.0,402736.0,400556.0,397980.0,395796.0,394277.0,393170.0,391966.0,390005.0,388053.0,384863.0,382924.0,381219.0,379077.0,376292.0,373395.0,372597.0,371793.0,371455.0,371074.0,371383.0,372363.0,374051.0,376224.0,378660.0,381384.0,384490.0,388618.0,393158.0,399445.0,406054.0,413679.0,421431.0,429542.0,437731.0,446331.0,454679.0,462136.0,468683.0,474749.0,481040.0,487186.0,493533.0,499173.0,501911.0,502671.0,502557.0,502822.0,503025.0,502649.0,503422.0,505285.0,508277.0,510845.0,513578.0,516683.0,520101.0,522491.0,524874.0,526432.0,527080.0,528375.0,530734.0,534645.0,537802.0,542336.0,546641.0,550206.0,551987.0,554240.0,556595.0,558970.0,559553.0,561214.0,563075.0,566846.0,569877.0,572616.0,575932.0,579431.0,582876.0,585598.0,588667.0,592162.0,593500.0,595049.0,597401.0,602013.0,606722.0,611607.0,616964.0,622744.0,627459.0,630954.0,633781.0,636665.0,638329.0,639533.0,640185.0,642016.0,643076.0,642764.0,641850.0,640717.0,640491.0,641246.0,642420.0,643339.0,643505.0,644125.0,645572.0,647784.0,649439.0,651696.0,654508.0,658840.0,663966.0,667886.0,667901.0,666735.0,669375.0,677284.0,687559.0,697732.0,707211.0,715838.0,723549.0,732016.0,741533.0,754182.0,772088.0,793358.0,815953.0,832594.0,844609.0,851173.0,858455.0,867436.0,880712.0,896014.0,914712.0,932448.0,945975.0,948888.0
54,1,Texas,State,TX,172568.0,172688.0,172718.0,172993.0,173002.0,173015.0,172865.0,173075.0,173361.0,173668.0,174079.0,174501.0,174688.0,174511.0,174086.0,173837.0,173817.0,173834.0,173867.0,173785.0,173847.0,173904.0,173961.0,173912.0,173925.0,174085.0,174541.0,175107.0,175661.0,176241.0,176760.0,177374.0,177833.0,178215.0,178446.0,178654.0,178892.0,179082.0,179374.0,179624.0,179866.0,180046.0,180218.0,180468.0,180640.0,180867.0,181006.0,181187.0,181923.0,,,187979.0,189318.0,189855.0,190552.0,191064.0,191832.0,192465.0,193061.0,193590.0,194339.0,195089.0,195770.0,196250.0,196703.0,197199.0,197586.0,197892.0,198178.0,198360.0,198696.0,198850.0,199053.0,199315.0,199810.0,200501.0,201385.0,202211.0,202989.0,203681.0,204426.0,205433.0,206231.0,207109.0,207280.0,207199.0,206910.0,207209.0,207796.0,208524.0,209063.0,209675.0,210207.0,210716.0,211039.0,211444.0,210711.0,209837.0,208794.0,208614.0,208411.0,208136.0,207952.0,207324.0,206485.0,205504.0,204632.0,203833.0,203200.0,203122.0,203315.0,203548.0,203705.0,203765.0,203992.0,203789.0,203493.0,202964.0,203183.0,203455.0,203574.0,203635.0,203942.0,204552.0,204914.0,204835.0,204196.0,203192.0,202219.0,201322.0,200480.0,199827.0,199394.0,198996.0,198619.0,198219.0,197975.0,197628.0,197607.0,197486.0,197425.0,197147.0,196724.0,196277.0,196243.0,196832.0,197802.0,198640.0,199408.0,200035.0,200674.0,201081.0,201327.0,201539.0,202179.0,202980.0,204231.0,205525.0,207205.0,208773.0,210277.0,211731.0,213208.0,214560.0,215902.0,217365.0,218979.0,220463.0,221957.0,223614.0,225091.0,226334.0,227457.0,228869.0,230215.0,231513.0,232674.0,233942.0,235410.0,237037.0,238941.0,240862.0,242857.0,244613.0,246272.0,247869.0,249161.0,250075.0,250822.0,251886.0,253039.0,254423.0,255897.0,257321.0,258469.0,259480.0,260702.0,261791.0,262763.0,263443.0,264220.0,265112.0,266457.0,267993.0,269306.0,270573.0,271471.0,272428.0,273133.0,273962.0,274523.0,275157.0,275985.0,277135.0,278266.0,279283.0,280214.0,281129.0,282094.0,283145.0,284054.0,284880.0,285444.0,286308.0,287063.0,288039.0,288861.0,289904.0,291062.0,291970.0,292278.0,292266.0,292354.0,292589.0,292878.0,293309.0,293976.0,294571.0,295152.0,295444.0,295807.0,296115.0,296896.0,297746.0,298429.0,299103.0,300167.0,302198.0,304969.0,308150.0,311240.0,314279.0,317015.0,320646.0,324633.0,330154.0,336826.0,345254.0,354232.0,362877.0,370075.0,376318.0,381934.0,388084.0,394800.0,402418.0,410372.0,419484.0,427843.0,434440.0
43,2,New York,State,NY,169124.0,169925.0,170580.0,172045.0,173371.0,174702.0,175584.0,176307.0,176948.0,177758.0,178811.0,179982.0,181116.0,182019.0,182877.0,183806.0,184851.0,185964.0,187138.0,188354.0,189495.0,190754.0,192083.0,193502.0,194860.0,196069.0,197156.0,198321.0,199574.0,200984.0,202467.0,204107.0,205781.0,207418.0,209086.0,210851.0,212539.0,214110.0,215624.0,217063.0,218496.0,220100.0,221778.0,223825.0,226070.0,228313.0,230115.0,231728.0,233388.0,234989.0,236195.0,237557.0,239134.0,241149.0,243329.0,245608.0,247870.0,249843.0,251762.0,253575.0,255503.0,257426.0,259007.0,260592.0,262351.0,264373.0,266487.0,268687.0,270882.0,273070.0,274923.0,276770.0,278367.0,279826.0,281256.0,282534.0,283707.0,284776.0,285804.0,286667.0,287148.0,287626.0,288092.0,288590.0,288962.0,289209.0,289356.0,289251.0,289350.0,289485.0,289735.0,289942.0,289943.0,290138.0,290280.0,290326.0,290313.0,290052.0,290038.0,289734.0,289387.0,288662.0,287715.0,286609.0,285362.0,283767.0,282081.0,280556.0,279377.0,278649.0,278135.0,277723.0,277104.0,276301.0,275509.0,274722.0,274023.0,273444.0,273015.0,272753.0,272477.0,272567.0,272895.0,273706.0,274350.0,274868.0,274889.0,274158.0,273046.0,271592.0,270430.0,269424.0,268895.0,268462.0,268119.0,267512.0,266955.0,266119.0,265416.0,264772.0,264158.0,263543.0,262791.0,262228.0,261718.0,261227.0,260994.0,260988.0,261342.0,261607.0,261869.0,261994.0,262091.0,261973.0,261942.0,262098.0,262369.0,262949.0,263468.0,264379.0,265270.0,266312.0,267192.0,267820.0,268300.0,268792.0,269343.0,269911.0,270424.0,270928.0,271590.0,272300.0,272985.0,273528.0,273764.0,273875.0,273955.0,274158.0,274402.0,274738.0,275054.0,275283.0,275433.0,275803.0,276354.0,276971.0,277593.0,278149.0,278634.0,278931.0,279058.0,279107.0,279218.0,279766.0,280612.0,281500.0,282380.0,283104.0,283763.0,284458.0,285098.0,285978.0,286895.0,288061.0,289066.0,289655.0,290128.0,291074.0,292450.0,294143.0,295356.0,296447.0,297392.0,298288.0,299376.0,300298.0,301739.0,303105.0,304604.0,305722.0,306740.0,307810.0,309133.0,310650.0,312156.0,313356.0,314329.0,315157.0,316100.0,317109.0,318337.0,319426.0,320399.0,321061.0,321454.0,321727.0,321958.0,322299.0,322897.0,323636.0,324490.0,325499.0,326698.0,327911.0,328627.0,329298.0,330752.0,333115.0,336367.0,340339.0,344616.0,348930.0,352888.0,356961.0,360996.0,365181.0,370710.0,377341.0,384680.0,390392.0,394985.0,398397.0,401914.0,405339.0,409145.0,413588.0,419067.0,424722.0,430662.0,435654.0
14,3,Florida,State,FL,158413.0,158978.0,159505.0,160512.0,161406.0,162323.0,163256.0,164210.0,165160.0,166150.0,167183.0,168248.0,169287.0,170355.0,171457.0,172624.0,173858.0,175146.0,176549.0,178025.0,179537.0,181002.0,182409.0,183772.0,185112.0,186353.0,187644.0,189007.0,190480.0,192028.0,193592.0,195307.0,196848.0,198427.0,199859.0,201573.0,203356.0,205258.0,207174.0,209219.0,211262.0,213257.0,215187.0,217258.0,219408.0,221604.0,223748.0,225790.0,227867.0,229970.0,232288.0,234795.0,237771.0,241175.0,244936.0,249092.0,253202.0,257181.0,260829.0,264658.0,268658.0,272947.0,277715.0,283212.0,289412.0,296314.0,303746.0,311286.0,318464.0,324693.0,330429.0,335901.0,341236.0,346155.0,351368.0,357162.0,362508.0,366610.0,369048.0,370405.0,370514.0,370102.0,369252.0,368148.0,366535.0,365282.0,363889.0,362626.0,360739.0,357940.0,354231.0,349972.0,345688.0,341252.0,336656.0,331975.0,326790.0,321502.0,315837.0,310481.0,304504.0,298984.0,293342.0,287749.0,282169.0,276427.0,270597.0,264756.0,259274.0,254612.0,250447.0,246298.0,242530.0,238964.0,236315.0,233776.0,231442.0,229422.0,228348.0,227536.0,226971.0,226519.0,226442.0,226250.0,225843.0,224906.0,223573.0,221838.0,219976.0,218190.0,216334.0,214661.0,212976.0,211569.0,210047.0,208589.0,207018.0,205747.0,204602.0,203785.0,203191.0,202926.0,202793.0,202702.0,202897.0,203206.0,203892.0,204567.0,205277.0,206032.0,206944.0,208078.0,209352.0,210793.0,212316.0,214061.0,216330.0,218888.0,221503.0,223815.0,226354.0,228762.0,231433.0,234182.0,237219.0,240107.0,242896.0,245436.0,247803.0,249803.0,251473.0,252682.0,253661.0,254398.0,255062.0,255425.0,256003.0,257123.0,258471.0,259964.0,261358.0,262804.0,263852.0,264744.0,265609.0,266652.0,267524.0,268662.0,269973.0,271485.0,272932.0,274828.0,276788.0,278764.0,280034.0,281186.0,282179.0,283380.0,284609.0,285844.0,286987.0,288145.0,289595.0,291272.0,293168.0,294862.0,296192.0,297676.0,299003.0,300478.0,301496.0,302733.0,304045.0,305526.0,307107.0,308869.0,310091.0,311353.0,312714.0,314485.0,316170.0,317547.0,318887.0,320072.0,321341.0,322603.0,324040.0,325592.0,326850.0,327613.0,327971.0,328338.0,328671.0,329113.0,329646.0,329979.0,330306.0,330857.0,331663.0,332506.0,333558.0,335097.0,336830.0,338617.0,340012.0,341075.0,342082.0,344148.0,346864.0,350218.0,353661.0,357415.0,361520.0,365511.0,370253.0,375500.0,382809.0,392267.0,403458.0,414642.0,425435.0,435312.0,445224.0,454328.0,464178.0,474254.0,486698.0,500531.0,514713.0,526580.0
21,4,Illinois,State,IL,197791.0,198284.0,198968.0,200254.0,201576.0,202835.0,204236.0,205824.0,207477.0,209122.0,210625.0,212044.0,213368.0,214558.0,215905.0,217166.0,218725.0,220166.0,221708.0,223257.0,224883.0,226519.0,227888.0,229089.0,230208.0,231477.0,233024.0,234325.0,235654.0,236800.0,238275.0,239889.0,241510.0,243045.0,244177.0,245444.0,246745.0,248354.0,249838.0,251420.0,252706.0,253931.0,255087.0,256649.0,258363.0,260037.0,261471.0,262799.0,264407.0,266009.0,267642.0,269412.0,271383.0,273563.0,275578.0,277567.0,279290.0,281037.0,282787.0,284739.0,286526.0,288399.0,290251.0,292352.0,294510.0,296634.0,298673.0,300711.0,303042.0,305302.0,307225.0,309006.0,310790.0,312539.0,314281.0,315755.0,317346.0,318331.0,319124.0,319683.0,320100.0,320336.0,320545.0,320902.0,321578.0,322152.0,322593.0,322590.0,322335.0,321858.0,321199.0,320454.0,319267.0,318059.0,316882.0,315561.0,314160.0,311923.0,310844.0,309013.0,308193.0,305913.0,304112.0,301129.0,298821.0,295777.0,292891.0,289486.0,285647.0,282832.0,280156.0,278715.0,276815.0,275118.0,273646.0,272071.0,270072.0,268051.0,266223.0,265188.0,264114.0,263394.0,262465.0,262990.0,262830.0,263391.0,261528.0,260331.0,257994.0,256418.0,253594.0,251289.0,249036.0,247773.0,246705.0,245430.0,244584.0,243441.0,242955.0,241799.0,240701.0,238648.0,237171.0,235187.0,234236.0,232551.0,232671.0,232697.0,233655.0,233922.0,233382.0,232738.0,231918.0,232375.0,232853.0,233191.0,233974.0,235290.0,236622.0,238472.0,240115.0,242501.0,244348.0,246498.0,248113.0,250216.0,251149.0,252494.0,253232.0,254836.0,255726.0,256339.0,257101.0,258311.0,259247.0,259325.0,259378.0,259217.0,259416.0,259721.0,260003.0,260416.0,261422.0,262861.0,264074.0,264033.0,263943.0,263550.0,263392.0,263131.0,263144.0,263799.0,264786.0,266667.0,268245.0,269481.0,270050.0,270330.0,270817.0,271022.0,271292.0,271589.0,272607.0,274014.0,275713.0,277192.0,278856.0,280138.0,280988.0,281064.0,281140.0,281290.0,281886.0,282515.0,283459.0,284673.0,286170.0,287509.0,288244.0,288660.0,288837.0,289030.0,289275.0,289540.0,290161.0,290494.0,291089.0,291534.0,292071.0,292825.0,293347.0,293739.0,293620.0,293349.0,293218.0,293115.0,293125.0,292854.0,292784.0,292844.0,293317.0,293817.0,294374.0,294549.0,294367.0,294270.0,295241.0,296994.0,300097.0,303190.0,306572.0,309299.0,311421.0,313991.0,316443.0,319830.0,323640.0,328831.0,334543.0,339680.0,343514.0,346899.0,350362.0,353999.0,357383.0,360830.0,365053.0,369624.0,374548.0,378570.0
47,5,Pennsylvania,State,PA,164868.0,165476.0,165979.0,167027.0,167999.0,168945.0,169842.0,170612.0,171383.0,172104.0,172922.0,173764.0,174623.0,175479.0,176405.0,177341.0,178162.0,178908.0,179755.0,180673.0,181659.0,182510.0,183461.0,184284.0,185178.0,186101.0,187173.0,188447.0,189779.0,191175.0,192572.0,194260.0,195910.0,197562.0,198783.0,200072.0,201274.0,202491.0,203690.0,204981.0,206645.0,208535.0,210499.0,212210.0,213865.0,215470.0,216993.0,218355.0,219562.0,221037.0,222541.0,224316.0,226423.0,228680.0,231201.0,233492.0,235845.0,237759.0,239740.0,241685.0,243889.0,245643.0,247294.0,249113.0,251377.0,254156.0,256917.0,259662.0,262075.0,264363.0,266438.0,268460.0,270158.0,271656.0,273134.0,274732.0,276526.0,278344.0,279842.0,280901.0,281461.0,281929.0,282349.0,282565.0,282738.0,283071.0,283748.0,284329.0,284800.0,284976.0,285293.0,285277.0,285099.0,284897.0,284785.0,284457.0,283887.0,283430.0,283141.0,282886.0,282380.0,281679.0,280523.0,279047.0,277428.0,275920.0,274613.0,273305.0,272359.0,272053.0,272096.0,272003.0,271387.0,270652.0,269727.0,268728.0,267762.0,267245.0,267155.0,267305.0,267739.0,268290.0,269096.0,269721.0,270100.0,269931.0,269323.0,268371.0,267239.0,265854.0,264311.0,262959.0,262046.0,261395.0,260742.0,259872.0,258831.0,257717.0,256660.0,255919.0,255228.0,254590.0,253886.0,253413.0,253030.0,252875.0,252855.0,253090.0,253319.0,253319.0,253097.0,252839.0,252676.0,252658.0,252731.0,252962.0,253497.0,254256.0,255074.0,255934.0,256889.0,257928.0,258977.0,259669.0,260427.0,260895.0,261499.0,261970.0,262633.0,263319.0,263973.0,264442.0,264879.0,265377.0,265757.0,265883.0,265852.0,265842.0,265916.0,266073.0,266179.0,266287.0,266642.0,267282.0,268167.0,268661.0,268880.0,268987.0,269220.0,269618.0,270028.0,270537.0,271202.0,272114.0,272818.0,273263.0,273467.0,273962.0,274525.0,275167.0,275597.0,276086.0,276552.0,277382.0,278031.0,278723.0,279478.0,280567.0,281703.0,282531.0,283203.0,283900.0,284716.0,285702.0,286627.0,287746.0,289125.0,290404.0,292216.0,293675.0,295122.0,295657.0,295991.0,296368.0,297036.0,297843.0,298881.0,299858.0,300923.0,301938.0,302778.0,303346.0,303885.0,304502.0,305252.0,306001.0,306657.0,307448.0,308373.0,309428.0,310388.0,311199.0,312071.0,313118.0,313790.0,314808.0,316441.0,319184.0,322524.0,326336.0,330430.0,334595.0,338613.0,342261.0,346082.0,350498.0,356463.0,363002.0,368841.0,373539.0,377079.0,380349.0,383325.0,386787.0,390725.0,395236.0,399879.0,404648.0,408909.0,412225.0
44,6,Ohio,State,OH,165015.0,165250.0,165529.0,166179.0,166966.0,167781.0,168502.0,169187.0,169852.0,170502.0,171145.0,171805.0,172405.0,172904.0,173424.0,173970.0,174478.0,174879.0,175321.0,175797.0,176299.0,176800.0,177315.0,177777.0,178208.0,178627.0,179079.0,179526.0,179969.0,180442.0,180978.0,181508.0,182030.0,182522.0,183028.0,183541.0,184054.0,184599.0,185117.0,185630.0,186148.0,186707.0,187332.0,188064.0,188828.0,189528.0,190104.0,190660.0,191191.0,191784.0,192387.0,192918.0,193456.0,193997.0,194636.0,195161.0,195643.0,196118.0,196644.0,197167.0,197730.0,198353.0,198967.0,199596.0,200109.0,200648.0,201119.0,201648.0,202151.0,202628.0,203105.0,203505.0,203855.0,204143.0,204410.0,204707.0,205007.0,205337.0,205617.0,205787.0,205777.0,205714.0,205494.0,205224.0,204955.0,204859.0,204604.0,204304.0,203974.0,203727.0,203371.0,202956.0,202756.0,202463.0,201792.0,201020.0,200245.0,199584.0,199172.0,198801.0,198688.0,198405.0,198205.0,197765.0,197105.0,196155.0,195246.0,194129.0,192865.0,191528.0,190429.0,189875.0,189612.0,189446.0,189080.0,188674.0,188317.0,188093.0,187687.0,187362.0,187081.0,187247.0,187313.0,187611.0,187760.0,187896.0,187559.0,187080.0,186376.0,185576.0,184616.0,183569.0,182610.0,181650.0,181025.0,180437.0,179982.0,179442.0,179121.0,178819.0,178423.0,177850.0,177292.0,176882.0,176405.0,175985.0,175819.0,175967.0,176071.0,176146.0,176179.0,176361.0,176534.0,176677.0,176736.0,176789.0,177096.0,177568.0,178169.0,178870.0,179913.0,181145.0,182351.0,183261.0,183879.0,184525.0,185130.0,185597.0,185617.0,185566.0,185549.0,185799.0,186222.0,186849.0,187414.0,187682.0,187865.0,187979.0,188364.0,188912.0,189842.0,190938.0,192023.0,192874.0,193727.0,194481.0,195243.0,195788.0,196281.0,196657.0,197144.0,197676.0,198387.0,199064.0,199938.0,200781.0,201533.0,202196.0,202861.0,203572.0,204245.0,204966.0,205912.0,207022.0,208292.0,209548.0,210837.0,212094.0,213237.0,214194.0,214909.0,215683.0,216568.0,217680.0,218762.0,219818.0,220598.0,221638.0,222945.0,224604.0,226117.0,227206.0,228126.0,228747.0,229340.0,229957.0,230844.0,231871.0,233150.0,234375.0,235560.0,236300.0,237126.0,237838.0,238630.0,239176.0,239885.0,240576.0,241093.0,241801.0,242806.0,244060.0,245397.0,246785.0,248176.0,249429.0,250752.0,252708.0,255010.0,257726.0,260732.0,263624.0,266726.0,269665.0,273139.0,276672.0,280659.0,284892.0,289251.0,293088.0,296549.0,299410.0,302272.0,305353.0,308670.0,312593.0,316405.0,320829.0,324725.0,328335.0
30,7,Michigan,State,MI,186137.0,186347.0,186821.0,187699.0,188912.0,190131.0,191627.0,192889.0,194078.0,195019.0,196162.0,197324.0,198501.0,199384.0,200167.0,200781.0,201514.0,202190.0,202854.0,203489.0,204257.0,205130.0,206024.0,206856.0,207801.0,208700.0,209512.0,210132.0,210721.0,211337.0,211799.0,212293.0,212778.0,213334.0,213848.0,214290.0,214873.0,215457.0,215815.0,216126.0,216644.0,217360.0,218007.0,218645.0,219430.0,220445.0,221231.0,221993.0,222725.0,223413.0,224128.0,224562.0,225119.0,225600.0,226206.0,226797.0,227415.0,228130.0,228847.0,229512.0,230236.0,230751.0,231312.0,231708.0,232283.0,232716.0,232978.0,233235.0,233614.0,234077.0,234420.0,234730.0,235058.0,235388.0,235548.0,235540.0,235265.0,234826.0,234201.0,233530.0,232777.0,232012.0,231130.0,230101.0,228969.0,227956.0,226819.0,225661.0,224261.0,223234.0,221929.0,220944.0,219454.0,218071.0,216270.0,214714.0,213016.0,211185.0,209101.0,206966.0,205369.0,203811.0,202220.0,200004.0,197904.0,195966.0,194044.0,191730.0,189056.0,186531.0,184221.0,182260.0,180626.0,178895.0,177636.0,176246.0,175435.0,174302.0,173415.0,172420.0,172104.0,171795.0,171881.0,172362.0,173170.0,174040.0,174049.0,173777.0,172958.0,172168.0,171013.0,170149.0,169117.0,168588.0,168098.0,167871.0,167759.0,167739.0,168025.0,168421.0,168769.0,168929.0,168991.0,169101.0,169123.0,169101.0,169837.0,170737.0,172036.0,173235.0,174727.0,176074.0,177062.0,178220.0,179372.0,180225.0,181176.0,182610.0,184748.0,186999.0,189088.0,191304.0,193575.0,195719.0,197647.0,199150.0,200791.0,202562.0,204615.0,206470.0,207956.0,209232.0,210366.0,211632.0,212558.0,213008.0,212936.0,212920.0,213409.0,214196.0,215211.0,216174.0,217450.0,218614.0,219580.0,220223.0,220640.0,221024.0,221151.0,221441.0,222069.0,223172.0,224478.0,225712.0,226705.0,228012.0,229314.0,230514.0,231357.0,232088.0,233063.0,234005.0,234997.0,236048.0,237507.0,238959.0,240873.0,242831.0,244949.0,246260.0,246767.0,247070.0,247761.0,248700.0,250028.0,251414.0,253425.0,255474.0,257273.0,258855.0,260431.0,262009.0,263340.0,264347.0,265354.0,266156.0,267184.0,268423.0,269886.0,271280.0,272545.0,273598.0,274611.0,275259.0,275585.0,275495.0,275561.0,275844.0,276441.0,277031.0,278058.0,279390.0,281551.0,283414.0,283832.0,282969.0,282742.0,284514.0,287744.0,291392.0,294892.0,298311.0,301134.0,304401.0,307801.0,311455.0,315996.0,321542.0,327395.0,332454.0,335942.0,339184.0,341577.0,344977.0,349135.0,353866.0,358329.0,362777.0,366540.0,370034.0
